Time,hall_call_count,people_in
2025-11-16 13:50:00,2,2
2025-11-16 13:55:00,4,3
2025-11-16 14:00:00,3,2
2025-11-16 14:05:00,0,0
2025-11-16 14:10:00,3,3
2025-11-16 14:15:00,0,0
2025-11-16 14:20:00,5,4
2025-11-16 14:25:00,2,2
2025-11-16 14:30:00,0,1
2025-11-16 14:35:00,1,0
2025-11-16 14:40:00,4,8
2025-11-16 14:45:00,0,0
2025-11-16 14:50:00,2,3
2025-11-16 14:55:00,3,2
2025-11-16 15:00:00,0,2
2025-11-16 15:05:00,4,6
2025-11-16 15:10:00,4,5
2025-11-16 15:15:00,1,1
2025-11-16 15:20:00,5,3
2025-11-16 15:25:00,0,1
2025-11-16 15:30:00,4,3
2025-11-16 15:35:00,3,3
2025-11-16 15:40:00,2,3
2025-11-16 15:45:00,4,2
2025-11-16 15:50:00,1,2
2025-11-16 15:55:00,3,3
2025-11-16 16:00:00,1,1
2025-11-16 16:05:00,2,2
2025-11-16 16:10:00,0,0
2025-11-16 16:15:00,1,1
2025-11-16 16:20:00,0,0
2025-11-16 16:25:00,1,1
2025-11-16 16:30:00,2,3
2025-11-16 16:35:00,0,0
2025-11-16 16:40:00,3,2
2025-11-16 16:45:00,2,2
2025-11-16 16:50:00,1,5
2025-11-16 16:55:00,1,1
2025-11-16 17:00:00,1,2
2025-11-16 17:05:00,0,0
2025-11-16 17:10:00,0,0
2025-11-16 17:15:00,1,2
2025-11-16 17:20:00,5,6
2025-11-16 17:25:00,1,1
2025-11-16 17:30:00,4,6
2025-11-16 17:35:00,0,0
2025-11-16 17:40:00,4,5
2025-11-16 17:45:00,7,10
2025-11-16 17:50:00,0,1
2025-11-16 17:55:00,0,0
2025-11-16 18:00:00,1,1
2025-11-16 18:05:00,1,5
2025-11-16 18:10:00,0,0
2025-11-16 18:15:00,0,0
2025-11-16 18:20:00,1,2
2025-11-16 18:25:00,2,3
2025-11-16 18:30:00,0,0
2025-11-16 18:35:00,1,5
2025-11-16 18:40:00,4,6
2025-11-16 18:45:00,7,7
2025-11-16 18:50:00,4,5
2025-11-16 18:55:00,0,0
2025-11-16 19:00:00,5,11
2025-11-16 19:05:00,3,3
2025-11-16 19:10:00,0,0
2025-11-16 19:15:00,1,1
2025-11-16 19:20:00,1,2
2025-11-16 19:25:00,2,6
2025-11-16 19:30:00,1,1
2025-11-16 19:35:00,0,0
2025-11-16 19:40:00,3,2
2025-11-16 19:45:00,8,10
2025-11-16 19:50:00,0,0
2025-11-16 19:55:00,1,4
2025-11-16 20:00:00,5,7
2025-11-16 20:05:00,1,2
2025-11-16 20:10:00,2,1
2025-11-16 20:15:00,4,9
2025-11-16 20:20:00,2,1
2025-11-16 20:25:00,2,2
2025-11-16 20:30:00,2,3
2025-11-16 20:35:00,1,1
2025-11-16 20:40:00,2,1
2025-11-16 20:45:00,1,2
2025-11-16 20:50:00,6,13
2025-11-16 20:55:00,5,5
2025-11-16 21:00:00,1,18
2025-11-16 21:05:00,0,1
2025-11-16 21:10:00,1,3
2025-11-16 21:15:00,1,3
2025-11-16 21:20:00,3,0
2025-11-16 21:25:00,3,8
2025-11-16 21:30:00,1,2
2025-11-16 21:35:00,4,5
2025-11-16 21:40:00,1,3
2025-11-16 21:45:00,1,3
2025-11-16 21:50:00,0,1
2025-11-16 21:55:00,2,3
2025-11-16 22:00:00,1,2
2025-11-16 22:05:00,1,1
2025-11-16 22:10:00,4,2
2025-11-16 22:15:00,0,0
2025-11-16 22:20:00,4,3
2025-11-16 22:25:00,0,1
2025-11-16 22:30:00,0,0
2025-11-16 22:35:00,0,0
2025-11-16 22:40:00,1,4
2025-11-16 22:45:00,0,0
2025-11-16 22:50:00,0,0
2025-11-16 22:55:00,1,3
2025-11-16 23:00:00,2,4
2025-11-16 23:05:00,0,0
2025-11-16 23:10:00,0,0
2025-11-16 23:15:00,0,0
2025-11-16 23:20:00,0,0
2025-11-16 23:25:00,0,0
2025-11-16 23:30:00,0,0
2025-11-16 23:35:00,0,0
2025-11-16 23:40:00,1,1
2025-11-16 23:45:00,1,2
2025-11-16 23:50:00,1,3
2025-11-16 23:55:00,0,0
2025-11-17 00:00:00,4,5
2025-11-17 00:05:00,2,2
2025-11-17 00:10:00,0,0
2025-11-17 00:15:00,0,0
2025-11-17 00:20:00,1,1
2025-11-17 00:25:00,1,2
2025-11-17 00:30:00,1,3
2025-11-17 00:35:00,0,0
2025-11-17 00:40:00,0,0
2025-11-17 00:45:00,0,0
2025-11-17 00:50:00,0,0
2025-11-17 00:55:00,0,0
2025-11-17 01:00:00,0,0
2025-11-17 01:05:00,0,0
2025-11-17 01:10:00,0,0
2025-11-17 01:15:00,0,0
2025-11-17 01:20:00,0,0
2025-11-17 01:25:00,0,0
2025-11-17 01:30:00,0,0
2025-11-17 01:35:00,0,0
2025-11-17 01:40:00,0,0
2025-11-17 01:45:00,0,0
2025-11-17 01:50:00,0,0
2025-11-17 01:55:00,1,1
2025-11-17 02:00:00,0,0
2025-11-17 02:05:00,0,0
2025-11-17 02:10:00,0,0
2025-11-17 02:15:00,0,0
2025-11-17 02:20:00,1,1
2025-11-17 02:25:00,1,1
2025-11-17 02:30:00,0,0
2025-11-17 02:35:00,0,0
2025-11-17 02:40:00,0,0
2025-11-17 02:45:00,0,0
2025-11-17 02:50:00,0,0
2025-11-17 02:55:00,0,0
2025-11-17 03:00:00,0,0
2025-11-17 03:05:00,0,0
2025-11-17 03:10:00,0,0
2025-11-17 03:15:00,0,0
2025-11-17 03:20:00,0,0
2025-11-17 03:25:00,0,0
2025-11-17 03:30:00,0,0
2025-11-17 03:35:00,0,0
2025-11-17 03:40:00,0,0
2025-11-17 03:45:00,1,1
2025-11-17 03:50:00,0,0
2025-11-17 03:55:00,0,0
2025-11-17 04:00:00,0,0
2025-11-17 04:05:00,0,0
2025-11-17 04:10:00,0,0
2025-11-17 04:15:00,0,0
2025-11-17 04:20:00,0,0
2025-11-17 04:25:00,0,0
2025-11-17 04:30:00,0,0
2025-11-17 04:35:00,0,0
2025-11-17 04:40:00,0,0
2025-11-17 04:45:00,0,0
2025-11-17 04:50:00,0,0
2025-11-17 04:55:00,0,0
2025-11-17 05:00:00,2,1
2025-11-17 05:05:00,11,6
2025-11-17 05:10:00,4,5
2025-11-17 05:15:00,0,0
2025-11-17 05:20:00,1,0
2025-11-17 05:25:00,3,3
2025-11-17 05:30:00,2,1
2025-11-17 05:35:00,6,4
2025-11-17 05:40:00,2,1
2025-11-17 05:45:00,2,1
2025-11-17 05:50:00,4,2
2025-11-17 05:55:00,7,6
2025-11-17 06:00:00,1,1
2025-11-17 06:05:00,0,0
2025-11-17 06:10:00,0,0
2025-11-17 06:15:00,0,0
2025-11-17 06:20:00,5,3
2025-11-17 06:25:00,3,2
2025-11-17 06:30:00,2,1
2025-11-17 06:35:00,3,2
2025-11-17 06:40:00,0,0
2025-11-17 06:45:00,5,5
2025-11-17 06:50:00,7,9
2025-11-17 06:55:00,5,7
2025-11-17 07:00:00,4,3
2025-11-17 07:05:00,3,6
2025-11-17 07:10:00,6,11
2025-11-17 07:15:00,9,11
2025-11-17 07:20:00,11,10
2025-11-17 07:25:00,6,6
2025-11-17 07:30:00,6,7
2025-11-17 07:35:00,7,5
2025-11-17 07:40:00,2,3
2025-11-17 07:45:00,1,1
2025-11-17 07:50:00,4,4
2025-11-17 07:55:00,5,1
2025-11-17 08:00:00,11,16
2025-11-17 08:05:00,2,5
2025-11-17 08:10:00,2,2
2025-11-17 08:15:00,3,3
2025-11-17 08:20:00,6,8
2025-11-17 08:25:00,6,3
2025-11-17 08:30:00,10,13
2025-11-17 08:35:00,6,5
2025-11-17 08:40:00,9,11
2025-11-17 08:45:00,9,11
2025-11-17 08:50:00,11,20
2025-11-17 08:55:00,12,18
2025-11-17 09:00:00,17,23
2025-11-17 09:05:00,16,25
2025-11-17 09:10:00,12,25
2025-11-17 09:15:00,19,28
2025-11-17 09:20:00,25,45
2025-11-17 09:25:00,31,51
2025-11-17 09:30:00,26,48
2025-11-17 09:35:00,24,56
2025-11-17 09:40:00,25,65
2025-11-17 09:45:00,29,72
2025-11-17 09:50:00,38,76
2025-11-17 09:55:00,30,107
2025-11-17 10:00:00,34,128
2025-11-17 10:05:00,46,118
2025-11-17 10:10:00,41,99
2025-11-17 10:15:00,42,154
2025-11-17 10:20:00,39,142
2025-11-17 10:25:00,50,182
2025-11-17 10:30:00,37,149
2025-11-17 10:35:00,55,150
2025-11-17 10:40:00,53,202
2025-11-17 10:45:00,53,157
2025-11-17 10:50:00,59,139
2025-11-17 10:55:00,47,176
2025-11-17 11:00:00,42,144
2025-11-17 11:05:00,49,123
2025-11-17 11:10:00,58,113
2025-11-17 11:15:00,50,79
2025-11-17 11:20:00,47,87
2025-11-17 11:25:00,32,64
2025-11-17 11:30:00,46,82
2025-11-17 11:35:00,50,71
2025-11-17 11:40:00,40,55
2025-11-17 11:45:00,48,54
2025-11-17 11:50:00,70,82
2025-11-17 11:55:00,72,103
2025-11-17 12:00:00,83,157
2025-11-17 12:05:00,77,205
2025-11-17 12:10:00,74,179
2025-11-17 12:15:00,80,197
2025-11-17 12:20:00,77,194
2025-11-17 12:25:00,76,199
2025-11-17 12:30:00,68,204
2025-11-17 12:35:00,70,197
2025-11-17 12:40:00,67,181
2025-11-17 12:45:00,62,174
2025-11-17 12:50:00,63,155
2025-11-17 12:55:00,59,124
2025-11-17 13:00:00,59,149
2025-11-17 13:05:00,57,131
2025-11-17 13:10:00,60,155
2025-11-17 13:15:00,48,167
2025-11-17 13:20:00,61,160
2025-11-17 13:25:00,55,130
2025-11-17 13:30:00,50,139
2025-11-17 13:35:00,57,160
2025-11-17 13:40:00,44,150
2025-11-17 13:45:00,47,190
2025-11-17 13:50:00,76,201
2025-11-17 13:55:00,64,173
2025-11-17 14:00:00,62,180
2025-11-17 14:05:00,55,136
2025-11-17 14:10:00,52,67
2025-11-17 14:15:00,61,104
2025-11-17 14:20:00,64,82
2025-11-17 14:25:00,70,86
2025-11-17 14:30:00,50,76
2025-11-17 14:35:00,62,87
2025-11-17 14:40:00,51,79
2025-11-17 14:45:00,50,83
2025-11-17 14:50:00,59,84
2025-11-17 14:55:00,50,81
2025-11-17 15:00:00,44,52
2025-11-17 15:05:00,49,82
2025-11-17 15:10:00,54,71
2025-11-17 15:15:00,51,68
2025-11-17 15:20:00,35,57
2025-11-17 15:25:00,46,75
2025-11-17 15:30:00,50,62
2025-11-17 15:35:00,48,77
2025-11-17 15:40:00,40,52
2025-11-17 15:45:00,31,49
2025-11-17 15:50:00,45,45
2025-11-17 15:55:00,52,77
2025-11-17 16:00:00,39,51
2025-11-17 16:05:00,45,61
2025-11-17 16:10:00,49,65
2025-11-17 16:15:00,47,61
2025-11-17 16:20:00,47,64
2025-11-17 16:25:00,53,81
2025-11-17 16:30:00,46,65
2025-11-17 16:35:00,37,64
2025-11-17 16:40:00,41,53
2025-11-17 16:45:00,41,61
2025-11-17 16:50:00,36,46
2025-11-17 16:55:00,55,58
2025-11-17 17:00:00,52,67
2025-11-17 17:05:00,38,54
2025-11-17 17:10:00,39,65
2025-11-17 17:15:00,51,58
2025-11-17 17:20:00,29,51
2025-11-17 17:25:00,36,40
2025-11-17 17:30:00,41,53
2025-11-17 17:35:00,39,57
2025-11-17 17:40:00,33,69
2025-11-17 17:45:00,44,53
2025-11-17 17:50:00,44,37
2025-11-17 17:55:00,38,49
2025-11-17 18:00:00,77,72
2025-11-17 18:05:00,77,86
2025-11-17 18:10:00,58,60
2025-11-17 18:15:00,69,89
2025-11-17 18:20:00,67,82
2025-11-17 18:25:00,73,100
2025-11-17 18:30:00,78,132
2025-11-17 18:35:00,78,155
2025-11-17 18:40:00,78,119
2025-11-17 18:45:00,88,159
2025-11-17 18:50:00,85,130
2025-11-17 18:55:00,71,116
2025-11-17 19:00:00,94,101
2025-11-17 19:05:00,76,159
2025-11-17 19:10:00,84,113
2025-11-17 19:15:00,80,126
2025-11-17 19:20:00,80,84
2025-11-17 19:25:00,80,93
2025-11-17 19:30:00,65,66
2025-11-17 19:35:00,70,98
2025-11-17 19:40:00,66,71
2025-11-17 19:45:00,45,56
2025-11-17 19:50:00,41,50
2025-11-17 19:55:00,55,53
2025-11-17 20:00:00,48,55
2025-11-17 20:05:00,48,78
2025-11-17 20:10:00,44,53
2025-11-17 20:15:00,45,43
2025-11-17 20:20:00,33,45
2025-11-17 20:25:00,53,39
2025-11-17 20:30:00,34,38
2025-11-17 20:35:00,29,30
2025-11-17 20:40:00,28,33
2025-11-17 20:45:00,28,32
2025-11-17 20:50:00,18,18
2025-11-17 20:55:00,25,36
2025-11-17 21:00:00,21,26
2025-11-17 21:05:00,22,24
2025-11-17 21:10:00,21,26
2025-11-17 21:15:00,5,5
2025-11-17 21:20:00,13,12
2025-11-17 21:25:00,28,30
2025-11-17 21:30:00,14,21
2025-11-17 21:35:00,17,21
2025-11-17 21:40:00,17,17
2025-11-17 21:45:00,9,15
2025-11-17 21:50:00,8,5
2025-11-17 21:55:00,12,15
2025-11-17 22:00:00,21,27
2025-11-17 22:05:00,14,17
2025-11-17 22:10:00,9,14
2025-11-17 22:15:00,10,16
2025-11-17 22:20:00,7,8
2025-11-17 22:25:00,7,11
2025-11-17 22:30:00,14,13
2025-11-17 22:35:00,19,27
2025-11-17 22:40:00,7,11
2025-11-17 22:45:00,11,11
2025-11-17 22:50:00,3,6
2025-11-17 22:55:00,7,9
2025-11-17 23:00:00,5,7
2025-11-17 23:05:00,4,3
2025-11-17 23:10:00,3,6
2025-11-17 23:15:00,5,5
2025-11-17 23:20:00,6,4
2025-11-17 23:25:00,5,9
2025-11-17 23:30:00,1,2
2025-11-17 23:35:00,3,5
2025-11-17 23:40:00,2,2
2025-11-17 23:45:00,1,1
2025-11-17 23:50:00,2,2
2025-11-17 23:55:00,1,1
2025-11-18 00:00:00,2,1
2025-11-18 00:05:00,1,2
2025-11-18 00:10:00,2,2
2025-11-18 00:15:00,7,10
2025-11-18 00:20:00,4,6
2025-11-18 00:25:00,0,0
2025-11-18 00:30:00,1,3
2025-11-18 00:35:00,2,4
2025-11-18 00:40:00,0,0
2025-11-18 00:45:00,0,0
2025-11-18 00:50:00,1,1
2025-11-18 00:55:00,4,5
2025-11-18 01:00:00,1,2
2025-11-18 01:05:00,0,0
2025-11-18 01:10:00,1,1
2025-11-18 01:15:00,2,2
2025-11-18 01:20:00,1,1
2025-11-18 01:25:00,1,1
2025-11-18 01:30:00,0,0
2025-11-18 01:35:00,0,0
2025-11-18 01:40:00,1,0
2025-11-18 01:45:00,2,4
2025-11-18 01:50:00,1,1
2025-11-18 01:55:00,2,1
2025-11-18 02:00:00,3,4
2025-11-18 02:05:00,1,1
2025-11-18 02:10:00,0,0
2025-11-18 02:15:00,0,0
2025-11-18 02:20:00,0,0
2025-11-18 02:25:00,0,0
2025-11-18 02:30:00,0,0
2025-11-18 02:35:00,0,0
2025-11-18 02:40:00,0,0
2025-11-18 02:45:00,0,0
2025-11-18 02:50:00,0,0
2025-11-18 02:55:00,0,0
2025-11-18 03:00:00,0,0
2025-11-18 03:05:00,0,0
2025-11-18 03:10:00,0,0
2025-11-18 03:15:00,0,0
2025-11-18 03:20:00,0,0
2025-11-18 03:25:00,0,0
2025-11-18 03:30:00,0,0
2025-11-18 03:35:00,0,0
2025-11-18 03:40:00,0,0
2025-11-18 03:45:00,0,0
2025-11-18 03:50:00,0,0
2025-11-18 03:55:00,0,0
2025-11-18 04:00:00,0,0
2025-11-18 04:05:00,0,0
2025-11-18 04:10:00,0,0
2025-11-18 04:15:00,0,0
2025-11-18 04:20:00,0,0
2025-11-18 04:25:00,0,0
2025-11-18 04:30:00,0,0
2025-11-18 04:35:00,0,0
2025-11-18 04:40:00,1,2
2025-11-18 04:45:00,0,0
2025-11-18 04:50:00,0,0
2025-11-18 04:55:00,0,0
2025-11-18 05:00:00,0,0
2025-11-18 05:05:00,0,0
2025-11-18 05:10:00,0,0
2025-11-18 05:15:00,0,0
2025-11-18 05:20:00,7,4
2025-11-18 05:25:00,2,1
2025-11-18 05:30:00,3,4
2025-11-18 05:35:00,4,3
2025-11-18 05:40:00,4,5
2025-11-18 05:45:00,0,0
2025-11-18 05:50:00,0,0
2025-11-18 05:55:00,1,1
2025-11-18 06:00:00,1,0
2025-11-18 06:05:00,2,2
2025-11-18 06:10:00,1,1
2025-11-18 06:15:00,2,2
2025-11-18 06:20:00,4,2
2025-11-18 06:25:00,0,1
2025-11-18 06:30:00,4,3
2025-11-18 06:35:00,1,2
2025-11-18 06:40:00,2,4
2025-11-18 06:45:00,6,5
2025-11-18 06:50:00,6,5
2025-11-18 06:55:00,3,2
2025-11-18 07:00:00,6,12
2025-11-18 07:05:00,7,14
2025-11-18 07:10:00,6,6
2025-11-18 07:15:00,3,1
2025-11-18 07:20:00,3,4
2025-11-18 07:25:00,2,3
2025-11-18 07:30:00,4,4
2025-11-18 07:35:00,2,3
2025-11-18 07:40:00,6,5
2025-11-18 07:45:00,2,1
2025-11-18 07:50:00,7,4
2025-11-18 07:55:00,6,8
2025-11-18 08:00:00,11,7
2025-11-18 08:05:00,5,6
2025-11-18 08:10:00,1,0
2025-11-18 08:15:00,9,10
2025-11-18 08:20:00,9,7
2025-11-18 08:25:00,13,8
2025-11-18 08:30:00,4,4
2025-11-18 08:35:00,8,8
2025-11-18 08:40:00,11,12
2025-11-18 08:45:00,10,14
2025-11-18 08:50:00,12,18
2025-11-18 08:55:00,16,19
2025-11-18 09:00:00,17,22
2025-11-18 09:05:00,14,22
2025-11-18 09:10:00,16,22
2025-11-18 09:15:00,21,37
2025-11-18 09:20:00,22,50
2025-11-18 09:25:00,31,62
2025-11-18 09:30:00,24,54
2025-11-18 09:35:00,26,64
2025-11-18 09:40:00,40,90
2025-11-18 09:45:00,33,90
2025-11-18 09:50:00,42,149
2025-11-18 09:55:00,38,165
2025-11-18 10:00:00,46,149
2025-11-18 10:05:00,50,139
2025-11-18 10:10:00,48,108
2025-11-18 10:15:00,47,114
2025-11-18 10:20:00,40,142
2025-11-18 10:25:00,47,133
2025-11-18 10:30:00,51,121
2025-11-18 10:35:00,53,165
2025-11-18 10:40:00,45,138
2025-11-18 10:45:00,50,138
2025-11-18 10:50:00,45,104
2025-11-18 10:55:00,49,107
2025-11-18 11:00:00,61,134
2025-11-18 11:05:00,53,101
2025-11-18 11:10:00,55,92
2025-11-18 11:15:00,44,76
2025-11-18 11:20:00,51,85
2025-11-18 11:25:00,60,90
2025-11-18 11:30:00,46,76
2025-11-18 11:35:00,53,76
2025-11-18 11:40:00,47,62
2025-11-18 11:45:00,49,59
2025-11-18 11:50:00,63,81
2025-11-18 11:55:00,83,100
2025-11-18 12:00:00,82,166
2025-11-18 12:05:00,93,222
2025-11-18 12:10:00,73,168
2025-11-18 12:15:00,80,229
2025-11-18 12:20:00,75,169
2025-11-18 12:25:00,74,227
2025-11-18 12:30:00,71,204
2025-11-18 12:35:00,66,173
2025-11-18 12:40:00,68,174
2025-11-18 12:45:00,69,166
2025-11-18 12:50:00,68,141
2025-11-18 12:55:00,68,134
2025-11-18 13:00:00,60,174
2025-11-18 13:05:00,62,137
2025-11-18 13:10:00,58,136
2025-11-18 13:15:00,61,119
2025-11-18 13:20:00,54,139
2025-11-18 13:25:00,52,135
2025-11-18 13:30:00,53,146
2025-11-18 13:35:00,45,146
2025-11-18 13:40:00,55,130
2025-11-18 13:45:00,56,170
2025-11-18 13:50:00,46,197
2025-11-18 13:55:00,53,173
2025-11-18 14:00:00,60,141
2025-11-18 14:05:00,53,137
2025-11-18 14:10:00,59,100
2025-11-18 14:15:00,42,69
2025-11-18 14:20:00,62,68
2025-11-18 14:25:00,48,77
2025-11-18 14:30:00,55,90
2025-11-18 14:35:00,49,84
2025-11-18 14:40:00,50,84
2025-11-18 14:45:00,49,62
2025-11-18 14:50:00,44,65
2025-11-18 14:55:00,48,55
2025-11-18 15:00:00,44,63
2025-11-18 15:05:00,37,53
2025-11-18 15:10:00,44,49
2025-11-18 15:15:00,49,61
2025-11-18 15:20:00,41,69
2025-11-18 15:25:00,61,69
2025-11-18 15:30:00,37,67
2025-11-18 15:35:00,58,74
2025-11-18 15:40:00,63,96
2025-11-18 15:45:00,49,52
2025-11-18 15:50:00,53,60
2025-11-18 15:55:00,52,63
2025-11-18 16:00:00,64,85
2025-11-18 16:05:00,65,81
2025-11-18 16:10:00,62,94
2025-11-18 16:15:00,51,76
2025-11-18 16:20:00,38,59
2025-11-18 16:25:00,52,63
2025-11-18 16:30:00,37,58
2025-11-18 16:35:00,46,63
2025-11-18 16:40:00,28,69
2025-11-18 16:45:00,39,51
2025-11-18 16:50:00,44,73
2025-11-18 16:55:00,40,57
2025-11-18 17:00:00,41,59
2025-11-18 17:05:00,37,75
2025-11-18 17:10:00,30,86
2025-11-18 17:15:00,34,135
2025-11-18 17:20:00,27,79
2025-11-18 17:25:00,37,61
2025-11-18 17:30:00,38,72
2025-11-18 17:35:00,44,57
2025-11-18 17:40:00,51,63
2025-11-18 17:45:00,40,54
2025-11-18 17:50:00,41,53
2025-11-18 17:55:00,59,81
2025-11-18 18:00:00,70,79
2025-11-18 18:05:00,83,85
2025-11-18 18:10:00,84,101
2025-11-18 18:15:00,77,76
2025-11-18 18:20:00,79,104
2025-11-18 18:25:00,89,130
2025-11-18 18:30:00,95,134
2025-11-18 18:35:00,93,138
2025-11-18 18:40:00,86,138
2025-11-18 18:45:00,97,116
2025-11-18 18:50:00,95,127
2025-11-18 18:55:00,90,127
2025-11-18 19:00:00,89,128
2025-11-18 19:05:00,81,100
2025-11-18 19:10:00,79,97
2025-11-18 19:15:00,88,111
2025-11-18 19:20:00,82,77
2025-11-18 19:25:00,72,85
2025-11-18 19:30:00,80,80
2025-11-18 19:35:00,65,79
2025-11-18 19:40:00,78,68
2025-11-18 19:45:00,53,74
2025-11-18 19:50:00,56,64
2025-11-18 19:55:00,55,90
2025-11-18 20:00:00,58,66
2025-11-18 20:05:00,55,73
2025-11-18 20:10:00,40,49
2025-11-18 20:15:00,31,30
2025-11-18 20:20:00,28,39
2025-11-18 20:25:00,23,41
2025-11-18 20:30:00,33,43
2025-11-18 20:35:00,26,34
2025-11-18 20:40:00,22,24
2025-11-18 20:45:00,30,39
2025-11-18 20:50:00,17,27
2025-11-18 20:55:00,13,20
2025-11-18 21:00:00,20,24
2025-11-18 21:05:00,19,23
2025-11-18 21:10:00,21,25
2025-11-18 21:15:00,24,30
2025-11-18 21:20:00,28,31
2025-11-18 21:25:00,20,22
2025-11-18 21:30:00,27,24
2025-11-18 21:35:00,8,14
2025-11-18 21:40:00,15,18
2025-11-18 21:45:00,22,23
2025-11-18 21:50:00,14,15
2025-11-18 21:55:00,13,17
2025-11-18 22:00:00,13,15
2025-11-18 22:05:00,12,18
2025-11-18 22:10:00,11,13
2025-11-18 22:15:00,10,16
2025-11-18 22:20:00,11,19
2025-11-18 22:25:00,13,15
2025-11-18 22:30:00,6,10
2025-11-18 22:35:00,17,19
2025-11-18 22:40:00,14,20
2025-11-18 22:45:00,6,14
2025-11-18 22:50:00,4,5
2025-11-18 22:55:00,5,6
2025-11-18 23:00:00,11,13
2025-11-18 23:05:00,7,10
2025-11-18 23:10:00,6,6
2025-11-18 23:15:00,4,5
2025-11-18 23:20:00,15,10
2025-11-18 23:25:00,7,12
2025-11-18 23:30:00,5,8
2025-11-18 23:35:00,3,5
2025-11-18 23:40:00,4,3
2025-11-18 23:45:00,10,12
2025-11-18 23:50:00,6,8
2025-11-18 23:55:00,3,3
2025-11-19 00:00:00,1,2
2025-11-19 00:05:00,3,4
2025-11-19 00:10:00,3,4
2025-11-19 00:15:00,2,5
2025-11-19 00:20:00,1,1
2025-11-19 00:25:00,4,4
2025-11-19 00:30:00,2,4
2025-11-19 00:35:00,3,6
2025-11-19 00:40:00,0,0
2025-11-19 00:45:00,3,2
2025-11-19 00:50:00,1,2
2025-11-19 00:55:00,0,2
2025-11-19 01:00:00,0,0
2025-11-19 01:05:00,2,2
2025-11-19 01:10:00,2,6
2025-11-19 01:15:00,3,2
2025-11-19 01:20:00,0,1
2025-11-19 01:25:00,2,3
2025-11-19 01:30:00,2,1
2025-11-19 01:35:00,1,2
2025-11-19 01:40:00,1,1
2025-11-19 01:45:00,1,2
2025-11-19 01:50:00,0,0
2025-11-19 01:55:00,1,2
2025-11-19 02:00:00,1,1
2025-11-19 02:05:00,1,1
2025-11-19 02:10:00,0,0
2025-11-19 02:15:00,1,2
2025-11-19 02:20:00,1,2
2025-11-19 02:25:00,0,0
2025-11-19 02:30:00,0,0
2025-11-19 02:35:00,0,0
2025-11-19 02:40:00,0,0
2025-11-19 02:45:00,1,2
2025-11-19 02:50:00,1,3
2025-11-19 02:55:00,0,0
2025-11-19 03:00:00,0,0
2025-11-19 03:05:00,1,2
2025-11-19 03:10:00,0,0
2025-11-19 03:15:00,0,0
2025-11-19 03:20:00,0,0
2025-11-19 03:25:00,0,0
2025-11-19 03:30:00,0,0
2025-11-19 03:35:00,0,0
2025-11-19 03:40:00,0,0
2025-11-19 03:45:00,0,0
2025-11-19 03:50:00,0,0
2025-11-19 03:55:00,0,0
2025-11-19 04:00:00,0,0
2025-11-19 04:05:00,0,0
2025-11-19 04:10:00,0,0
2025-11-19 04:15:00,0,0
2025-11-19 04:20:00,0,0
2025-11-19 04:25:00,0,0
2025-11-19 04:30:00,0,0
2025-11-19 04:35:00,0,0
2025-11-19 04:40:00,0,0
2025-11-19 04:45:00,0,0
2025-11-19 04:50:00,0,0
2025-11-19 04:55:00,0,0
2025-11-19 05:00:00,8,4
2025-11-19 05:05:00,1,1
2025-11-19 05:10:00,0,0
2025-11-19 05:15:00,0,0
2025-11-19 05:20:00,2,1
2025-11-19 05:25:00,1,1
2025-11-19 05:30:00,4,3
2025-11-19 05:35:00,1,1
2025-11-19 05:40:00,0,0
2025-11-19 05:45:00,7,6
2025-11-19 05:50:00,3,3
2025-11-19 05:55:00,1,0
2025-11-19 06:00:00,4,4
2025-11-19 06:05:00,0,0
2025-11-19 06:10:00,1,0
2025-11-19 06:15:00,3,2
2025-11-19 06:20:00,6,4
2025-11-19 06:25:00,3,4
2025-11-19 06:30:00,2,1
2025-11-19 06:35:00,1,1
2025-11-19 06:40:00,0,0
2025-11-19 06:45:00,4,7
2025-11-19 06:50:00,3,2
2025-11-19 06:55:00,6,12
2025-11-19 07:00:00,4,13
2025-11-19 07:05:00,7,10
2025-11-19 07:10:00,7,5
2025-11-19 07:15:00,5,7
2025-11-19 07:20:00,6,4
2025-11-19 07:25:00,6,6
2025-11-19 07:30:00,4,6
2025-11-19 07:35:00,6,7
2025-11-19 07:40:00,11,9
2025-11-19 07:45:00,10,11
2025-11-19 07:50:00,10,7
2025-11-19 07:55:00,8,6
2025-11-19 08:00:00,9,10
2025-11-19 08:05:00,12,12
2025-11-19 08:10:00,3,2
2025-11-19 08:15:00,2,3
2025-11-19 08:20:00,3,4
2025-11-19 08:25:00,10,12
2025-11-19 08:30:00,8,6
2025-11-19 08:35:00,10,16
2025-11-19 08:40:00,11,12
2025-11-19 08:45:00,14,15
2025-11-19 08:50:00,12,14
2025-11-19 08:55:00,17,22
2025-11-19 09:00:00,15,23
2025-11-19 09:05:00,15,23
2025-11-19 09:10:00,14,15
2025-11-19 09:15:00,19,29
2025-11-19 09:20:00,19,29
2025-11-19 09:25:00,21,48
2025-11-19 09:30:00,21,39
2025-11-19 09:35:00,22,47
2025-11-19 09:40:00,19,70
2025-11-19 09:45:00,29,78
2025-11-19 09:50:00,24,113
2025-11-19 09:55:00,34,138
2025-11-19 10:00:00,33,119
2025-11-19 10:05:00,36,106
2025-11-19 10:10:00,38,103
2025-11-19 10:15:00,40,116
