hall_up,hall_down,car_calls,people_in,people_out,total_stops,maint_events,total_demand,traffic_state_id,traffic_state
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
1,0,1,1,1,1,0,2,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
2,0,1,1,1,0,0,3,1,Idle Period
11,0,16,6,9,20,0,27,1,Idle Period
4,0,6,5,9,24,0,10,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
1,0,0,0,0,0,0,1,1,Idle Period
2,1,3,3,3,7,0,6,1,Idle Period
2,0,1,1,1,2,0,3,1,Idle Period
6,0,4,4,4,8,0,10,1,Idle Period
2,0,1,1,1,2,0,3,1,Idle Period
2,0,1,1,1,2,0,3,1,Idle Period
4,0,4,2,1,3,0,8,1,Idle Period
7,0,4,6,8,12,0,11,1,Idle Period
0,1,1,1,0,1,0,2,1,Idle Period
0,0,0,0,1,1,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
5,0,3,3,3,6,0,8,1,Idle Period
3,0,2,2,1,4,0,5,1,Idle Period
2,0,1,1,2,2,0,3,1,Idle Period
3,0,2,2,2,4,0,5,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
4,1,4,5,6,8,0,9,1,Idle Period
5,2,5,9,8,9,0,12,1,Idle Period
4,1,4,7,8,5,0,9,1,Idle Period
2,2,3,3,4,8,0,7,1,Idle Period
3,0,4,6,3,3,0,7,1,Idle Period
4,2,5,11,12,9,0,11,1,Idle Period
8,1,6,11,8,10,0,15,1,Idle Period
6,5,11,10,16,23,0,22,1,Idle Period
4,2,6,6,6,8,0,12,1,Idle Period
2,4,6,7,9,12,0,12,1,Idle Period
6,1,6,5,7,8,0,13,1,Idle Period
1,1,2,3,4,4,0,4,1,Idle Period
0,1,1,1,1,2,0,2,1,Idle Period
3,1,4,4,4,5,0,8,1,Idle Period
0,5,5,1,2,6,0,10,1,Idle Period
8,3,11,16,16,19,0,22,1,Idle Period
1,1,2,5,4,3,0,4,1,Idle Period
1,1,2,2,2,4,0,4,1,Idle Period
3,0,4,3,3,6,0,7,1,Idle Period
6,0,7,8,6,10,0,13,1,Idle Period
4,2,4,3,4,7,0,10,1,Idle Period
9,1,9,13,8,15,0,19,1,Idle Period
5,1,4,5,7,9,0,10,1,Idle Period
7,2,8,11,12,15,0,17,1,Idle Period
6,3,8,11,9,14,0,17,1,Idle Period
9,2,12,20,17,18,0,23,1,Idle Period
11,1,14,18,17,21,0,26,1,Idle Period
9,8,20,23,23,27,0,37,1,Idle Period
10,6,20,25,31,34,0,36,1,Idle Period
9,3,19,25,23,29,0,31,1,Idle Period
13,6,25,28,29,37,0,44,1,Idle Period
19,6,37,45,38,49,0,62,1,Idle Period
19,12,42,51,57,57,0,73,1,Idle Period
18,8,34,48,52,55,0,60,2,Morning Peak
16,8,46,56,63,62,0,70,2,Morning Peak
15,10,47,65,70,63,0,72,2,Morning Peak
18,11,45,72,67,65,0,74,2,Morning Peak
26,12,43,76,91,67,0,81,2,Morning Peak
17,13,52,107,97,69,0,82,2,Morning Peak
24,10,50,128,133,64,0,84,2,Morning Peak
22,24,59,118,110,70,0,105,2,Morning Peak
25,16,48,99,130,73,0,89,2,Morning Peak
22,20,49,154,138,67,0,91,2,Morning Peak
20,19,55,142,148,67,0,94,2,Morning Peak
24,26,49,182,150,66,0,99,2,Morning Peak
23,14,54,149,166,65,0,91,2,Morning Peak
26,29,47,150,155,69,0,102,2,Morning Peak
28,25,58,202,148,63,0,111,2,Morning Peak
37,16,50,157,190,70,0,103,2,Morning Peak
26,33,60,139,170,70,0,119,2,Morning Peak
25,22,57,176,161,69,0,104,2,Morning Peak
20,22,50,144,150,67,0,92,1,Idle Period
16,33,51,123,134,70,0,100,1,Idle Period
29,29,56,113,100,72,0,114,1,Idle Period
24,26,44,79,100,70,0,94,1,Idle Period
22,25,48,87,88,72,0,95,1,Idle Period
15,17,45,64,61,66,0,77,1,Idle Period
22,24,49,82,87,67,0,95,3,Lunch Peak
18,32,49,71,63,70,0,99,3,Lunch Peak
13,27,38,55,64,64,0,78,3,Lunch Peak
23,25,37,54,62,61,0,85,3,Lunch Peak
25,45,39,82,65,69,0,109,3,Lunch Peak
18,54,44,103,112,69,0,116,3,Lunch Peak
24,59,41,157,138,71,0,124,3,Lunch Peak
20,57,48,205,155,66,0,125,3,Lunch Peak
18,56,41,179,213,61,0,115,3,Lunch Peak
19,61,34,197,198,68,0,114,3,Lunch Peak
23,54,39,194,190,65,0,116,3,Lunch Peak
22,54,37,199,191,66,0,113,3,Lunch Peak
11,57,38,204,193,61,0,106,3,Lunch Peak
16,54,36,197,203,66,0,106,3,Lunch Peak
15,52,39,181,199,65,0,106,3,Lunch Peak
16,46,46,174,174,65,0,108,3,Lunch Peak
12,51,40,155,165,70,0,103,3,Lunch Peak
9,50,48,124,145,71,0,107,3,Lunch Peak
12,47,44,149,126,67,0,103,3,Lunch Peak
11,46,46,131,138,68,0,103,3,Lunch Peak
21,39,47,155,135,67,0,107,3,Lunch Peak
13,35,42,167,170,68,0,90,3,Lunch Peak
13,48,46,160,151,69,0,107,3,Lunch Peak
19,36,45,130,167,68,0,100,3,Lunch Peak
17,33,41,139,128,63,0,91,3,Lunch Peak
23,34,53,160,135,70,0,110,3,Lunch Peak
11,33,39,150,180,66,0,83,3,Lunch Peak
15,32,48,190,174,64,0,95,3,Lunch Peak
30,46,51,201,186,66,0,127,3,Lunch Peak
25,39,57,173,175,69,0,121,3,Lunch Peak
27,35,49,180,183,68,0,111,3,Lunch Peak
20,35,57,136,139,68,0,112,3,Lunch Peak
21,31,42,67,93,69,0,94,3,Lunch Peak
24,37,43,104,105,68,0,104,3,Lunch Peak
20,44,47,82,78,70,0,111,3,Lunch Peak
24,46,41,86,79,73,0,111,3,Lunch Peak
22,28,42,76,76,60,0,92,1,Idle Period
22,40,44,87,89,76,0,106,1,Idle Period
19,32,39,79,86,65,0,90,1,Idle Period
15,35,43,83,87,73,1,93,1,Idle Period
20,39,46,84,81,72,0,105,1,Idle Period
14,36,39,81,80,74,0,89,1,Idle Period
13,31,28,52,53,57,0,72,1,Idle Period
14,35,40,82,72,68,0,89,1,Idle Period
20,34,47,71,74,78,0,101,1,Idle Period
17,34,42,68,69,63,0,93,1,Idle Period
15,20,35,57,60,53,0,70,1,Idle Period
20,26,43,75,80,67,0,89,1,Idle Period
20,30,39,62,60,70,0,89,1,Idle Period
15,33,42,77,64,70,0,90,1,Idle Period
15,25,34,52,60,58,0,74,1,Idle Period
19,12,38,49,49,54,0,69,1,Idle Period
13,32,35,45,49,61,0,80,1,Idle Period
14,38,39,77,69,70,0,91,1,Idle Period
13,26,30,51,56,58,0,69,1,Idle Period
20,25,41,61,52,58,0,86,1,Idle Period
19,30,35,65,65,61,0,84,1,Idle Period
23,24,40,61,74,67,0,87,1,Idle Period
16,31,46,64,61,62,0,93,1,Idle Period
17,36,43,81,81,73,0,96,1,Idle Period
20,26,38,65,67,63,0,84,1,Idle Period
13,24,36,64,56,59,0,73,1,Idle Period
17,24,36,53,62,60,0,77,1,Idle Period
14,27,42,61,59,64,0,83,1,Idle Period
14,22,39,46,52,61,0,75,1,Idle Period
23,32,43,58,56,70,0,98,1,Idle Period
20,32,37,67,57,68,0,89,1,Idle Period
12,26,31,54,64,55,0,69,1,Idle Period
17,22,35,65,63,59,0,74,1,Idle Period
20,31,43,58,58,71,0,94,1,Idle Period
13,16,36,51,49,51,0,65,1,Idle Period
9,27,25,40,37,51,0,61,1,Idle Period
10,31,30,53,49,50,0,71,1,Idle Period
10,29,33,57,58,58,0,72,1,Idle Period
12,21,35,69,66,53,0,68,1,Idle Period
17,27,36,53,57,57,0,80,1,Idle Period
11,33,23,37,46,51,0,67,1,Idle Period
11,27,33,49,51,53,0,71,1,Idle Period
11,66,24,72,68,61,0,101,4,Evening Peak
12,65,37,86,72,70,0,114,4,Evening Peak
9,49,32,60,71,61,0,90,4,Evening Peak
12,57,38,89,72,61,0,107,4,Evening Peak
10,57,30,82,94,67,0,97,4,Evening Peak
8,65,29,100,93,63,0,102,4,Evening Peak
11,67,29,132,121,61,0,107,4,Evening Peak
11,67,27,155,113,63,0,105,4,Evening Peak
13,65,27,119,148,64,0,105,4,Evening Peak
11,77,26,159,142,63,0,114,4,Evening Peak
9,76,23,130,125,66,0,108,4,Evening Peak
8,63,19,116,124,58,0,90,4,Evening Peak
10,84,25,101,100,62,0,119,4,Evening Peak
8,68,26,159,163,63,0,102,4,Evening Peak
9,75,24,113,102,64,0,108,4,Evening Peak
11,69,19,126,126,62,0,99,4,Evening Peak
13,67,30,84,86,60,0,110,4,Evening Peak
8,72,26,93,79,65,0,106,4,Evening Peak
8,57,22,66,79,59,0,87,4,Evening Peak
8,62,20,98,90,63,0,90,4,Evening Peak
6,60,27,71,73,58,0,93,4,Evening Peak
5,40,17,56,57,47,0,62,4,Evening Peak
4,37,18,50,51,41,0,59,4,Evening Peak
5,50,21,53,42,50,0,76,4,Evening Peak
6,42,14,55,48,42,0,62,1,Idle Period
11,37,31,78,75,54,0,79,1,Idle Period
7,37,23,53,53,51,0,67,1,Idle Period
3,42,17,43,44,43,0,62,1,Idle Period
7,26,17,45,45,38,0,50,1,Idle Period
7,46,16,39,27,41,0,69,1,Idle Period
9,25,18,38,43,38,0,52,1,Idle Period
4,25,15,30,29,36,0,44,1,Idle Period
4,24,17,33,38,37,0,45,1,Idle Period
3,25,13,32,25,32,0,41,1,Idle Period
4,14,11,18,23,24,0,29,1,Idle Period
7,18,23,36,35,41,0,48,1,Idle Period
6,15,14,26,22,27,0,35,1,Idle Period
2,20,13,24,27,30,0,35,1,Idle Period
6,15,17,26,26,35,0,38,1,Idle Period
0,5,5,5,7,14,0,10,1,Idle Period
1,12,9,12,9,23,0,22,1,Idle Period
2,26,17,30,31,36,0,45,1,Idle Period
2,12,11,21,20,27,0,25,1,Idle Period
1,16,8,21,12,20,0,25,1,Idle Period
4,13,9,17,24,21,0,26,1,Idle Period
1,8,10,15,12,21,0,19,1,Idle Period
1,7,7,5,5,15,0,15,1,Idle Period
1,11,7,15,15,21,0,19,1,Idle Period
2,19,13,27,22,26,0,34,1,Idle Period
1,13,8,17,20,26,0,22,1,Idle Period
2,7,9,14,14,21,0,18,1,Idle Period
2,8,9,16,11,23,0,19,1,Idle Period
0,7,4,8,12,14,0,11,1,Idle Period
2,5,7,11,8,16,0,14,1,Idle Period
3,11,10,13,12,23,0,24,1,Idle Period
1,18,12,27,26,29,0,31,1,Idle Period
1,6,6,11,10,16,0,13,1,Idle Period
6,5,10,11,7,15,0,21,1,Idle Period
1,2,4,6,10,8,0,7,1,Idle Period
1,6,6,9,6,12,0,13,1,Idle Period
0,5,4,7,9,14,0,9,1,Idle Period
0,4,3,3,3,9,0,7,1,Idle Period
0,3,4,6,6,10,0,7,1,Idle Period
0,5,5,5,5,12,0,10,1,Idle Period
1,5,5,4,6,13,0,11,1,Idle Period
1,4,6,9,7,11,0,11,1,Idle Period
0,1,1,2,3,7,0,2,1,Idle Period
0,3,3,5,5,9,0,6,1,Idle Period
1,1,2,2,2,6,0,4,1,Idle Period
0,1,1,1,1,3,0,2,1,Idle Period
0,2,2,2,2,6,0,4,1,Idle Period
0,1,1,1,1,3,0,2,1,Idle Period
0,2,2,1,1,4,0,4,1,Idle Period
0,1,1,2,2,5,0,2,1,Idle Period
0,2,2,2,1,4,0,4,1,Idle Period
0,7,5,10,11,18,0,12,1,Idle Period
1,3,4,6,6,8,0,8,1,Idle Period
0,0,0,0,0,1,0,0,1,Idle Period
0,1,1,3,2,3,0,2,1,Idle Period
0,2,2,4,3,6,0,4,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,1,1,1,1,3,0,2,1,Idle Period
0,4,3,5,5,8,0,7,1,Idle Period
0,1,2,2,2,6,0,3,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,1,1,1,1,2,0,2,1,Idle Period
0,2,2,2,2,7,0,4,1,Idle Period
0,1,1,1,0,1,0,2,1,Idle Period
0,1,1,1,3,4,0,2,1,Idle Period
0,0,0,0,0,1,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,1,0,0,0,0,0,1,1,Idle Period
0,2,3,4,4,7,0,5,1,Idle Period
0,1,1,1,1,4,0,2,1,Idle Period
0,2,1,1,1,3,0,3,1,Idle Period
1,2,4,4,4,9,0,7,1,Idle Period
0,1,1,1,1,3,0,2,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,1,1,2,3,3,0,2,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
7,0,10,4,7,14,0,17,1,Idle Period
2,0,1,1,1,2,0,3,1,Idle Period
3,0,2,4,4,6,0,5,1,Idle Period
4,0,3,3,2,6,0,7,1,Idle Period
4,0,3,5,3,5,0,7,1,Idle Period
0,0,0,0,2,1,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
1,0,1,1,1,2,0,2,1,Idle Period
0,1,0,0,0,0,0,1,1,Idle Period
1,1,3,2,4,5,0,5,1,Idle Period
1,0,1,1,1,1,0,2,1,Idle Period
2,0,1,2,1,2,0,3,1,Idle Period
4,0,3,2,3,5,0,7,1,Idle Period
0,0,0,1,1,1,0,0,1,Idle Period
3,1,4,3,3,7,0,8,1,Idle Period
1,0,1,2,2,3,0,2,1,Idle Period
1,1,2,4,4,3,0,4,1,Idle Period
5,1,4,5,4,8,0,10,1,Idle Period
5,1,4,5,4,8,0,10,1,Idle Period
2,1,2,2,1,2,0,5,1,Idle Period
3,3,7,12,12,15,0,13,1,Idle Period
3,4,8,14,13,10,0,15,1,Idle Period
6,0,6,6,8,11,0,12,1,Idle Period
3,0,1,1,1,2,0,4,1,Idle Period
2,1,3,4,1,5,0,6,1,Idle Period
1,1,2,3,4,4,0,4,1,Idle Period
4,0,3,4,5,3,0,7,1,Idle Period
1,1,2,3,3,6,0,4,1,Idle Period
6,0,4,5,5,7,0,10,1,Idle Period
2,0,1,1,0,2,0,3,1,Idle Period
5,2,4,4,3,6,0,11,1,Idle Period
4,2,13,8,9,16,0,19,1,Idle Period
6,5,10,7,11,17,0,21,1,Idle Period
3,2,7,6,4,7,0,12,1,Idle Period
1,0,0,0,2,4,0,1,1,Idle Period
7,2,14,10,9,14,0,23,1,Idle Period
8,1,11,7,14,25,0,20,1,Idle Period
11,2,22,8,12,34,0,35,1,Idle Period
3,1,4,4,2,4,0,8,1,Idle Period
7,1,6,8,7,13,0,14,1,Idle Period
8,3,10,12,11,14,0,21,1,Idle Period
8,2,9,14,18,17,0,19,1,Idle Period
8,4,15,18,12,22,0,27,1,Idle Period
11,5,16,19,25,25,0,32,1,Idle Period
14,3,17,22,21,32,0,34,1,Idle Period
11,3,16,22,19,25,0,30,1,Idle Period
11,5,18,22,26,34,0,34,1,Idle Period
16,5,30,37,40,44,0,51,1,Idle Period
15,7,37,50,52,59,0,59,1,Idle Period
18,13,51,62,55,60,0,82,1,Idle Period
15,9,44,54,57,66,0,68,2,Morning Peak
17,9,41,64,71,57,0,67,2,Morning Peak
24,16,62,90,88,76,0,102,2,Morning Peak
19,14,59,90,103,76,0,92,2,Morning Peak
31,11,60,149,128,77,0,102,2,Morning Peak
19,19,55,165,177,76,0,93,2,Morning Peak
32,14,63,149,129,79,0,109,2,Morning Peak
28,22,56,139,149,81,0,106,2,Morning Peak
24,24,55,108,139,83,0,103,2,Morning Peak
28,19,61,114,113,80,0,108,2,Morning Peak
22,18,65,142,140,79,0,105,2,Morning Peak
35,12,59,133,136,77,0,106,2,Morning Peak
32,19,53,121,133,79,0,104,2,Morning Peak
26,27,62,165,148,80,0,115,2,Morning Peak
23,22,57,138,151,78,0,102,2,Morning Peak
31,19,65,138,136,80,0,115,2,Morning Peak
25,20,59,104,120,85,0,104,2,Morning Peak
27,22,60,107,111,81,0,109,2,Morning Peak
36,25,60,134,112,82,0,121,1,Idle Period
27,26,55,101,124,80,0,108,1,Idle Period
34,21,62,92,100,79,0,117,1,Idle Period
21,23,51,76,81,78,0,95,1,Idle Period
26,25,52,85,92,82,0,103,1,Idle Period
24,36,65,90,82,85,0,125,1,Idle Period
17,29,49,76,91,76,0,95,3,Lunch Peak
23,30,49,76,68,74,0,102,3,Lunch Peak
19,28,43,62,73,68,0,90,3,Lunch Peak
18,31,48,59,63,70,0,97,3,Lunch Peak
24,39,45,81,73,73,0,108,3,Lunch Peak
26,57,48,100,86,78,0,131,3,Lunch Peak
20,62,43,166,146,77,0,125,3,Lunch Peak
24,69,36,222,195,72,0,129,3,Lunch Peak
15,58,40,168,199,76,0,113,3,Lunch Peak
18,62,46,229,171,79,0,126,3,Lunch Peak
18,57,46,169,222,78,0,121,3,Lunch Peak
15,59,42,227,207,67,0,116,3,Lunch Peak
22,49,50,204,213,80,0,121,3,Lunch Peak
13,53,39,173,191,71,0,105,3,Lunch Peak
15,53,49,174,166,74,0,117,3,Lunch Peak
13,56,46,166,178,79,0,115,3,Lunch Peak
16,52,48,141,133,74,0,116,3,Lunch Peak
18,50,43,134,133,77,0,111,3,Lunch Peak
13,47,50,174,165,76,0,110,3,Lunch Peak
16,46,52,137,161,76,0,114,3,Lunch Peak
15,43,46,136,142,72,0,104,3,Lunch Peak
16,45,54,119,118,76,0,115,3,Lunch Peak
18,36,50,139,149,75,0,104,3,Lunch Peak
18,34,43,135,117,66,0,95,3,Lunch Peak
15,38,46,146,152,67,0,99,3,Lunch Peak
16,29,49,146,143,65,0,94,3,Lunch Peak
29,26,50,130,137,67,0,105,3,Lunch Peak
24,32,55,170,137,68,0,111,3,Lunch Peak
17,29,46,197,198,64,0,92,3,Lunch Peak
22,31,61,173,156,67,0,114,3,Lunch Peak
23,37,53,141,186,74,0,113,3,Lunch Peak
23,30,44,137,154,71,0,97,3,Lunch Peak
32,27,58,100,101,75,0,117,3,Lunch Peak
27,15,37,69,75,62,0,79,3,Lunch Peak
20,42,41,68,74,76,0,103,3,Lunch Peak
27,21,48,77,89,73,0,96,3,Lunch Peak
22,33,48,90,80,77,0,103,1,Idle Period
17,32,45,84,100,75,0,94,1,Idle Period
21,29,47,84,71,68,0,97,1,Idle Period
16,33,44,62,71,68,0,93,1,Idle Period
17,27,38,65,64,65,0,82,1,Idle Period
21,27,40,55,53,62,0,88,1,Idle Period
16,28,40,63,63,65,0,84,1,Idle Period
15,22,30,53,58,53,0,67,1,Idle Period
9,35,39,49,42,59,0,83,1,Idle Period
24,25,43,61,67,69,0,92,1,Idle Period
15,26,38,69,71,69,0,79,1,Idle Period
20,41,43,69,59,67,0,104,1,Idle Period
15,22,43,67,71,66,0,80,1,Idle Period
24,34,44,74,71,74,0,102,1,Idle Period
21,42,50,96,87,83,0,113,1,Idle Period
15,34,36,52,61,68,0,85,1,Idle Period
19,34,40,60,63,64,0,93,1,Idle Period
17,35,40,63,56,70,0,92,1,Idle Period
19,45,43,85,67,70,0,107,1,Idle Period
16,49,41,81,94,78,0,106,1,Idle Period
24,38,54,94,82,83,0,116,1,Idle Period
18,33,39,76,89,74,0,90,1,Idle Period
18,20,37,59,61,56,0,75,1,Idle Period
21,31,43,63,65,63,0,95,1,Idle Period
8,29,32,58,54,51,0,69,1,Idle Period
13,33,23,63,53,39,0,69,1,Idle Period
8,20,30,69,69,35,0,58,1,Idle Period
15,24,18,51,67,35,0,57,1,Idle Period
10,34,22,73,60,36,0,66,1,Idle Period
13,27,29,57,59,39,0,69,1,Idle Period
12,29,25,59,59,36,0,66,1,Idle Period
16,21,18,75,59,23,0,55,1,Idle Period
10,20,21,86,62,33,0,51,1,Idle Period
15,19,42,135,97,42,0,76,1,Idle Period
11,16,33,79,83,41,0,60,1,Idle Period
18,19,35,61,67,50,0,72,1,Idle Period
13,25,23,72,78,39,0,61,1,Idle Period
13,31,32,57,47,54,0,76,1,Idle Period
13,38,32,63,59,63,0,83,1,Idle Period
13,27,34,54,52,57,0,74,1,Idle Period
16,25,30,53,51,51,0,71,1,Idle Period
15,44,41,81,69,72,0,100,1,Idle Period
8,62,31,79,75,69,0,101,4,Evening Peak
14,69,30,85,88,70,0,113,4,Evening Peak
16,68,35,101,89,71,0,119,4,Evening Peak
15,62,39,76,90,76,0,116,4,Evening Peak
8,71,28,104,96,73,0,107,4,Evening Peak
17,72,31,130,101,74,0,120,4,Evening Peak
9,86,34,134,127,72,0,129,4,Evening Peak
8,85,21,138,135,70,0,114,4,Evening Peak
14,72,26,138,143,70,0,112,4,Evening Peak
18,79,28,116,105,69,0,125,4,Evening Peak
10,85,23,127,124,70,0,118,4,Evening Peak
7,83,27,127,117,70,0,117,4,Evening Peak
12,77,29,128,135,70,0,118,4,Evening Peak
11,70,23,100,113,73,0,104,4,Evening Peak
9,70,30,97,96,68,0,109,4,Evening Peak
8,80,25,111,95,67,0,113,4,Evening Peak
6,76,22,77,84,70,0,104,4,Evening Peak
6,66,23,85,66,62,0,95,4,Evening Peak
7,73,22,80,66,65,0,102,4,Evening Peak
8,57,25,79,91,61,0,90,4,Evening Peak
10,68,26,68,64,67,0,104,4,Evening Peak
9,44,26,74,69,57,0,79,4,Evening Peak
10,46,29,64,58,61,0,85,4,Evening Peak
8,47,26,90,62,58,0,81,4,Evening Peak
9,49,29,66,90,57,0,87,1,Idle Period
8,47,28,73,54,56,0,83,1,Idle Period
2,38,16,49,48,46,0,56,1,Idle Period
5,26,19,30,39,39,0,50,1,Idle Period
1,27,14,39,28,33,0,42,1,Idle Period
2,21,15,41,48,36,0,38,1,Idle Period
9,24,22,43,40,38,0,55,1,Idle Period
7,19,23,34,39,41,0,49,1,Idle Period
5,17,16,24,24,31,0,38,1,Idle Period
3,27,17,39,35,41,0,47,1,Idle Period
6,11,13,27,26,26,0,30,1,Idle Period
2,11,11,20,23,26,0,24,1,Idle Period
7,13,16,24,20,29,0,36,1,Idle Period
0,19,12,23,24,27,0,31,1,Idle Period
6,15,15,25,25,31,0,36,1,Idle Period
4,20,19,30,32,38,0,43,1,Idle Period
4,24,15,31,29,38,0,43,1,Idle Period
4,16,16,22,22,30,0,36,1,Idle Period
4,23,14,24,26,33,0,41,1,Idle Period
2,6,9,14,16,20,0,17,1,Idle Period
2,13,12,18,16,25,0,27,1,Idle Period
4,18,15,23,24,30,0,37,1,Idle Period
3,11,10,15,13,20,0,24,1,Idle Period
3,10,9,17,20,22,0,22,1,Idle Period
3,10,11,15,11,15,0,24,1,Idle Period
2,10,8,18,16,19,0,20,1,Idle Period
0,11,7,13,18,23,0,18,1,Idle Period
1,9,9,16,14,22,0,19,1,Idle Period
2,9,7,19,15,19,0,18,1,Idle Period
1,12,10,15,15,22,0,23,1,Idle Period
1,5,6,10,11,19,0,12,1,Idle Period
0,17,10,19,20,27,0,27,1,Idle Period
0,14,9,20,13,20,0,23,1,Idle Period
0,6,5,14,17,14,0,11,1,Idle Period
0,4,4,5,7,12,0,8,1,Idle Period
1,4,5,6,4,14,0,10,1,Idle Period
1,10,8,13,12,17,0,19,1,Idle Period
0,7,5,10,11,19,0,12,1,Idle Period
0,6,6,6,5,15,0,12,1,Idle Period
0,4,2,5,4,6,0,6,1,Idle Period
3,12,9,10,10,18,0,24,1,Idle Period
1,6,8,12,14,21,0,15,1,Idle Period
0,5,5,8,8,14,0,10,1,Idle Period
0,3,3,5,4,6,0,6,1,Idle Period
1,3,2,3,4,6,0,6,1,Idle Period
0,10,8,12,11,19,0,18,1,Idle Period
0,6,6,8,4,18,0,12,1,Idle Period
0,3,2,3,2,6,0,5,1,Idle Period
0,1,1,2,3,4,0,2,1,Idle Period
0,3,2,4,3,7,0,5,1,Idle Period
0,3,3,4,2,4,0,6,1,Idle Period
1,1,2,5,6,7,0,4,1,Idle Period
0,1,1,1,2,3,0,2,1,Idle Period
1,3,3,4,2,7,0,7,1,Idle Period
0,2,3,4,6,8,0,5,1,Idle Period
0,3,3,6,5,8,0,6,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,3,2,2,2,6,0,5,1,Idle Period
0,1,1,2,1,3,0,2,1,Idle Period
0,0,1,2,1,3,0,1,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,2,2,2,1,4,0,4,1,Idle Period
0,2,2,6,5,8,0,4,1,Idle Period
0,3,2,2,2,6,0,5,1,Idle Period
0,0,1,1,1,3,0,1,1,Idle Period
0,2,2,3,2,5,0,4,1,Idle Period
0,2,1,1,1,3,0,3,1,Idle Period
0,1,2,2,2,6,0,3,1,Idle Period
0,1,1,1,0,1,0,2,1,Idle Period
0,1,1,2,1,5,0,2,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,1,1,2,1,3,0,2,1,Idle Period
0,1,1,1,1,3,0,2,1,Idle Period
0,1,1,1,1,3,0,2,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,1,1,2,1,3,0,2,1,Idle Period
0,1,1,2,1,3,0,2,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
