Time,hall_up,hall_down,car_calls,people_in,people_out,total_stops,maint_events,hour,minute,day_of_week,day_name,is_weekend,total_demand,traffic_state_id,traffic_state
2025-11-18 06:50:00,5,1,4,5,4,8,0,6,50,1,Tuesday,False,10,1,Idle Period
2025-11-18 06:55:00,2,1,2,2,1,2,0,6,55,1,Tuesday,False,5,1,Idle Period
2025-11-18 07:00:00,3,3,7,12,12,15,0,7,0,1,Tuesday,False,13,1,Idle Period
2025-11-18 07:05:00,3,4,8,14,13,10,0,7,5,1,Tuesday,False,15,1,Idle Period
2025-11-18 07:10:00,6,0,6,6,8,11,0,7,10,1,Tuesday,False,12,1,Idle Period
2025-11-18 07:15:00,3,0,1,1,1,2,0,7,15,1,Tuesday,False,4,1,Idle Period
2025-11-18 07:20:00,2,1,3,4,1,5,0,7,20,1,Tuesday,False,6,1,Idle Period
2025-11-18 07:25:00,1,1,2,3,4,4,0,7,25,1,Tuesday,False,4,1,Idle Period
2025-11-18 07:30:00,4,0,3,4,5,3,0,7,30,1,Tuesday,False,7,1,Idle Period
2025-11-18 07:35:00,1,1,2,3,3,6,0,7,35,1,Tuesday,False,4,1,Idle Period
2025-11-18 07:40:00,6,0,4,5,5,7,0,7,40,1,Tuesday,False,10,1,Idle Period
2025-11-18 07:45:00,2,0,1,1,0,2,0,7,45,1,Tuesday,False,3,1,Idle Period
2025-11-18 07:50:00,5,2,4,4,3,6,0,7,50,1,Tuesday,False,11,1,Idle Period
2025-11-18 07:55:00,4,2,13,8,9,16,0,7,55,1,Tuesday,False,19,1,Idle Period
2025-11-18 08:00:00,6,5,10,7,11,17,0,8,0,1,Tuesday,False,21,1,Idle Period
2025-11-18 08:05:00,3,2,7,6,4,7,0,8,5,1,Tuesday,False,12,1,Idle Period
2025-11-18 08:10:00,1,0,0,0,2,4,0,8,10,1,Tuesday,False,1,1,Idle Period
2025-11-18 08:15:00,7,2,14,10,9,14,0,8,15,1,Tuesday,False,23,1,Idle Period
2025-11-18 08:20:00,8,1,11,7,14,25,0,8,20,1,Tuesday,False,20,1,Idle Period
2025-11-18 08:25:00,11,2,22,8,12,34,0,8,25,1,Tuesday,False,35,1,Idle Period
2025-11-18 08:30:00,3,1,4,4,2,4,0,8,30,1,Tuesday,False,8,1,Idle Period
2025-11-18 08:35:00,7,1,6,8,7,13,0,8,35,1,Tuesday,False,14,1,Idle Period
2025-11-18 08:40:00,8,3,10,12,11,14,0,8,40,1,Tuesday,False,21,1,Idle Period
2025-11-18 08:45:00,8,2,9,14,18,17,0,8,45,1,Tuesday,False,19,1,Idle Period
2025-11-18 08:50:00,8,4,15,18,12,22,0,8,50,1,Tuesday,False,27,1,Idle Period
2025-11-18 08:55:00,11,5,16,19,25,25,0,8,55,1,Tuesday,False,32,1,Idle Period
2025-11-18 09:00:00,14,3,17,22,21,32,0,9,0,1,Tuesday,False,34,1,Idle Period
2025-11-18 09:05:00,11,3,16,22,19,25,0,9,5,1,Tuesday,False,30,1,Idle Period
2025-11-18 09:10:00,11,5,18,22,26,34,0,9,10,1,Tuesday,False,34,1,Idle Period
2025-11-18 09:15:00,16,5,30,37,40,44,0,9,15,1,Tuesday,False,51,1,Idle Period
2025-11-18 09:20:00,15,7,37,50,52,59,0,9,20,1,Tuesday,False,59,1,Idle Period
2025-11-18 09:25:00,18,13,51,62,55,60,0,9,25,1,Tuesday,False,82,1,Idle Period
2025-11-18 09:30:00,15,9,44,54,57,66,0,9,30,1,Tuesday,False,68,2,Morning Peak
2025-11-18 09:35:00,17,9,41,64,71,57,0,9,35,1,Tuesday,False,67,2,Morning Peak
2025-11-18 09:40:00,24,16,62,90,88,76,0,9,40,1,Tuesday,False,102,2,Morning Peak
2025-11-18 09:45:00,19,14,59,90,103,76,0,9,45,1,Tuesday,False,92,2,Morning Peak
2025-11-18 09:50:00,31,11,60,149,128,77,0,9,50,1,Tuesday,False,102,2,Morning Peak
2025-11-18 09:55:00,19,19,55,165,177,76,0,9,55,1,Tuesday,False,93,2,Morning Peak
2025-11-18 10:00:00,32,14,63,149,129,79,0,10,0,1,Tuesday,False,109,2,Morning Peak
2025-11-18 10:05:00,28,22,56,139,149,81,0,10,5,1,Tuesday,False,106,2,Morning Peak
2025-11-18 10:10:00,24,24,55,108,139,83,0,10,10,1,Tuesday,False,103,2,Morning Peak
2025-11-18 10:15:00,28,19,61,114,113,80,0,10,15,1,Tuesday,False,108,2,Morning Peak
2025-11-18 10:20:00,22,18,65,142,140,79,0,10,20,1,Tuesday,False,105,2,Morning Peak
2025-11-18 10:25:00,35,12,59,133,136,77,0,10,25,1,Tuesday,False,106,2,Morning Peak
2025-11-18 10:30:00,32,19,53,121,133,79,0,10,30,1,Tuesday,False,104,2,Morning Peak
2025-11-18 10:35:00,26,27,62,165,148,80,0,10,35,1,Tuesday,False,115,2,Morning Peak
2025-11-18 10:40:00,23,22,57,138,151,78,0,10,40,1,Tuesday,False,102,2,Morning Peak
2025-11-18 10:45:00,31,19,65,138,136,80,0,10,45,1,Tuesday,False,115,2,Morning Peak
2025-11-18 10:50:00,25,20,59,104,120,85,0,10,50,1,Tuesday,False,104,2,Morning Peak
2025-11-18 10:55:00,27,22,60,107,111,81,0,10,55,1,Tuesday,False,109,2,Morning Peak
2025-11-18 11:00:00,36,25,60,134,112,82,0,11,0,1,Tuesday,False,121,1,Idle Period
2025-11-18 11:05:00,27,26,55,101,124,80,0,11,5,1,Tuesday,False,108,1,Idle Period
2025-11-18 11:10:00,34,21,62,92,100,79,0,11,10,1,Tuesday,False,117,1,Idle Period
2025-11-18 11:15:00,21,23,51,76,81,78,0,11,15,1,Tuesday,False,95,1,Idle Period
2025-11-18 11:20:00,26,25,52,85,92,82,0,11,20,1,Tuesday,False,103,1,Idle Period
2025-11-18 11:25:00,24,36,65,90,82,85,0,11,25,1,Tuesday,False,125,1,Idle Period
2025-11-18 11:30:00,17,29,49,76,91,76,0,11,30,1,Tuesday,False,95,3,Lunch Peak
2025-11-18 11:35:00,23,30,49,76,68,74,0,11,35,1,Tuesday,False,102,3,Lunch Peak
2025-11-18 11:40:00,19,28,43,62,73,68,0,11,40,1,Tuesday,False,90,3,Lunch Peak
2025-11-18 11:45:00,18,31,48,59,63,70,0,11,45,1,Tuesday,False,97,3,Lunch Peak
2025-11-18 11:50:00,24,39,45,81,73,73,0,11,50,1,Tuesday,False,108,3,Lunch Peak
2025-11-18 11:55:00,26,57,48,100,86,78,0,11,55,1,Tuesday,False,131,3,Lunch Peak
2025-11-18 12:00:00,20,62,43,166,146,77,0,12,0,1,Tuesday,False,125,3,Lunch Peak
2025-11-18 12:05:00,24,69,36,222,195,72,0,12,5,1,Tuesday,False,129,3,Lunch Peak
2025-11-18 12:10:00,15,58,40,168,199,76,0,12,10,1,Tuesday,False,113,3,Lunch Peak
2025-11-18 12:15:00,18,62,46,229,171,79,0,12,15,1,Tuesday,False,126,3,Lunch Peak
2025-11-18 12:20:00,18,57,46,169,222,78,0,12,20,1,Tuesday,False,121,3,Lunch Peak
2025-11-18 12:25:00,15,59,42,227,207,67,0,12,25,1,Tuesday,False,116,3,Lunch Peak
2025-11-18 12:30:00,22,49,50,204,213,80,0,12,30,1,Tuesday,False,121,3,Lunch Peak
2025-11-18 12:35:00,13,53,39,173,191,71,0,12,35,1,Tuesday,False,105,3,Lunch Peak
2025-11-18 12:40:00,15,53,49,174,166,74,0,12,40,1,Tuesday,False,117,3,Lunch Peak
2025-11-18 12:45:00,13,56,46,166,178,79,0,12,45,1,Tuesday,False,115,3,Lunch Peak
2025-11-18 12:50:00,16,52,48,141,133,74,0,12,50,1,Tuesday,False,116,3,Lunch Peak
2025-11-18 12:55:00,18,50,43,134,133,77,0,12,55,1,Tuesday,False,111,3,Lunch Peak
2025-11-18 13:00:00,13,47,50,174,165,76,0,13,0,1,Tuesday,False,110,3,Lunch Peak
2025-11-18 13:05:00,16,46,52,137,161,76,0,13,5,1,Tuesday,False,114,3,Lunch Peak
2025-11-18 13:10:00,15,43,46,136,142,72,0,13,10,1,Tuesday,False,104,3,Lunch Peak
2025-11-18 13:15:00,16,45,54,119,118,76,0,13,15,1,Tuesday,False,115,3,Lunch Peak
2025-11-18 13:20:00,18,36,50,139,149,75,0,13,20,1,Tuesday,False,104,3,Lunch Peak
2025-11-18 13:25:00,18,34,43,135,117,66,0,13,25,1,Tuesday,False,95,3,Lunch Peak
2025-11-18 13:30:00,15,38,46,146,152,67,0,13,30,1,Tuesday,False,99,3,Lunch Peak
2025-11-18 13:35:00,16,29,49,146,143,65,0,13,35,1,Tuesday,False,94,3,Lunch Peak
2025-11-18 13:40:00,29,26,50,130,137,67,0,13,40,1,Tuesday,False,105,3,Lunch Peak
2025-11-18 13:45:00,24,32,55,170,137,68,0,13,45,1,Tuesday,False,111,3,Lunch Peak
2025-11-18 13:50:00,17,29,46,197,198,64,0,13,50,1,Tuesday,False,92,3,Lunch Peak
2025-11-18 13:55:00,22,31,61,173,156,67,0,13,55,1,Tuesday,False,114,3,Lunch Peak
2025-11-18 14:00:00,23,37,53,141,186,74,0,14,0,1,Tuesday,False,113,3,Lunch Peak
2025-11-18 14:05:00,23,30,44,137,154,71,0,14,5,1,Tuesday,False,97,3,Lunch Peak
2025-11-18 14:10:00,32,27,58,100,101,75,0,14,10,1,Tuesday,False,117,3,Lunch Peak
2025-11-18 14:15:00,27,15,37,69,75,62,0,14,15,1,Tuesday,False,79,3,Lunch Peak
2025-11-18 14:20:00,20,42,41,68,74,76,0,14,20,1,Tuesday,False,103,3,Lunch Peak
2025-11-18 14:25:00,27,21,48,77,89,73,0,14,25,1,Tuesday,False,96,3,Lunch Peak
2025-11-18 14:30:00,22,33,48,90,80,77,0,14,30,1,Tuesday,False,103,1,Idle Period
2025-11-18 14:35:00,17,32,45,84,100,75,0,14,35,1,Tuesday,False,94,1,Idle Period
2025-11-18 14:40:00,21,29,47,84,71,68,0,14,40,1,Tuesday,False,97,1,Idle Period
2025-11-18 14:45:00,16,33,44,62,71,68,0,14,45,1,Tuesday,False,93,1,Idle Period
2025-11-18 14:50:00,17,27,38,65,64,65,0,14,50,1,Tuesday,False,82,1,Idle Period
2025-11-18 14:55:00,21,27,40,55,53,62,0,14,55,1,Tuesday,False,88,1,Idle Period
2025-11-18 15:00:00,16,28,40,63,63,65,0,15,0,1,Tuesday,False,84,1,Idle Period
2025-11-18 15:05:00,15,22,30,53,58,53,0,15,5,1,Tuesday,False,67,1,Idle Period
2025-11-18 15:10:00,9,35,39,49,42,59,0,15,10,1,Tuesday,False,83,1,Idle Period
2025-11-18 15:15:00,24,25,43,61,67,69,0,15,15,1,Tuesday,False,92,1,Idle Period
2025-11-18 15:20:00,15,26,38,69,71,69,0,15,20,1,Tuesday,False,79,1,Idle Period
2025-11-18 15:25:00,20,41,43,69,59,67,0,15,25,1,Tuesday,False,104,1,Idle Period
2025-11-18 15:30:00,15,22,43,67,71,66,0,15,30,1,Tuesday,False,80,1,Idle Period
2025-11-18 15:35:00,24,34,44,74,71,74,0,15,35,1,Tuesday,False,102,1,Idle Period
2025-11-18 15:40:00,21,42,50,96,87,83,0,15,40,1,Tuesday,False,113,1,Idle Period
2025-11-18 15:45:00,15,34,36,52,61,68,0,15,45,1,Tuesday,False,85,1,Idle Period
2025-11-18 15:50:00,19,34,40,60,63,64,0,15,50,1,Tuesday,False,93,1,Idle Period
2025-11-18 15:55:00,17,35,40,63,56,70,0,15,55,1,Tuesday,False,92,1,Idle Period
2025-11-18 16:00:00,19,45,43,85,67,70,0,16,0,1,Tuesday,False,107,1,Idle Period
2025-11-18 16:05:00,16,49,41,81,94,78,0,16,5,1,Tuesday,False,106,1,Idle Period
2025-11-18 16:10:00,24,38,54,94,82,83,0,16,10,1,Tuesday,False,116,1,Idle Period
2025-11-18 16:15:00,18,33,39,76,89,74,0,16,15,1,Tuesday,False,90,1,Idle Period
2025-11-18 16:20:00,18,20,37,59,61,56,0,16,20,1,Tuesday,False,75,1,Idle Period
2025-11-18 16:25:00,21,31,43,63,65,63,0,16,25,1,Tuesday,False,95,1,Idle Period
2025-11-18 16:30:00,8,29,32,58,54,51,0,16,30,1,Tuesday,False,69,1,Idle Period
2025-11-18 16:35:00,13,33,23,63,53,39,0,16,35,1,Tuesday,False,69,1,Idle Period
2025-11-18 16:40:00,8,20,30,69,69,35,0,16,40,1,Tuesday,False,58,1,Idle Period
2025-11-18 16:45:00,15,24,18,51,67,35,0,16,45,1,Tuesday,False,57,1,Idle Period
2025-11-18 16:50:00,10,34,22,73,60,36,0,16,50,1,Tuesday,False,66,1,Idle Period
2025-11-18 16:55:00,13,27,29,57,59,39,0,16,55,1,Tuesday,False,69,1,Idle Period
2025-11-18 17:00:00,12,29,25,59,59,36,0,17,0,1,Tuesday,False,66,1,Idle Period
2025-11-18 17:05:00,16,21,18,75,59,23,0,17,5,1,Tuesday,False,55,1,Idle Period
2025-11-18 17:10:00,10,20,21,86,62,33,0,17,10,1,Tuesday,False,51,1,Idle Period
2025-11-18 17:15:00,15,19,42,135,97,42,0,17,15,1,Tuesday,False,76,1,Idle Period
2025-11-18 17:20:00,11,16,33,79,83,41,0,17,20,1,Tuesday,False,60,1,Idle Period
2025-11-18 17:25:00,18,19,35,61,67,50,0,17,25,1,Tuesday,False,72,1,Idle Period
2025-11-18 17:30:00,13,25,23,72,78,39,0,17,30,1,Tuesday,False,61,1,Idle Period
2025-11-18 17:35:00,13,31,32,57,47,54,0,17,35,1,Tuesday,False,76,1,Idle Period
2025-11-18 17:40:00,13,38,32,63,59,63,0,17,40,1,Tuesday,False,83,1,Idle Period
2025-11-18 17:45:00,13,27,34,54,52,57,0,17,45,1,Tuesday,False,74,1,Idle Period
2025-11-18 17:50:00,16,25,30,53,51,51,0,17,50,1,Tuesday,False,71,1,Idle Period
2025-11-18 17:55:00,15,44,41,81,69,72,0,17,55,1,Tuesday,False,100,1,Idle Period
2025-11-18 18:00:00,8,62,31,79,75,69,0,18,0,1,Tuesday,False,101,4,Evening Peak
2025-11-18 18:05:00,14,69,30,85,88,70,0,18,5,1,Tuesday,False,113,4,Evening Peak
2025-11-18 18:10:00,16,68,35,101,89,71,0,18,10,1,Tuesday,False,119,4,Evening Peak
2025-11-18 18:15:00,15,62,39,76,90,76,0,18,15,1,Tuesday,False,116,4,Evening Peak
2025-11-18 18:20:00,8,71,28,104,96,73,0,18,20,1,Tuesday,False,107,4,Evening Peak
2025-11-18 18:25:00,17,72,31,130,101,74,0,18,25,1,Tuesday,False,120,4,Evening Peak
2025-11-18 18:30:00,9,86,34,134,127,72,0,18,30,1,Tuesday,False,129,4,Evening Peak
2025-11-18 18:35:00,8,85,21,138,135,70,0,18,35,1,Tuesday,False,114,4,Evening Peak
2025-11-18 18:40:00,14,72,26,138,143,70,0,18,40,1,Tuesday,False,112,4,Evening Peak
2025-11-18 18:45:00,18,79,28,116,105,69,0,18,45,1,Tuesday,False,125,4,Evening Peak
2025-11-18 18:50:00,10,85,23,127,124,70,0,18,50,1,Tuesday,False,118,4,Evening Peak
2025-11-18 18:55:00,7,83,27,127,117,70,0,18,55,1,Tuesday,False,117,4,Evening Peak
2025-11-18 19:00:00,12,77,29,128,135,70,0,19,0,1,Tuesday,False,118,4,Evening Peak
2025-11-18 19:05:00,11,70,23,100,113,73,0,19,5,1,Tuesday,False,104,4,Evening Peak
2025-11-18 19:10:00,9,70,30,97,96,68,0,19,10,1,Tuesday,False,109,4,Evening Peak
2025-11-18 19:15:00,8,80,25,111,95,67,0,19,15,1,Tuesday,False,113,4,Evening Peak
2025-11-18 19:20:00,6,76,22,77,84,70,0,19,20,1,Tuesday,False,104,4,Evening Peak
2025-11-18 19:25:00,6,66,23,85,66,62,0,19,25,1,Tuesday,False,95,4,Evening Peak
2025-11-18 19:30:00,7,73,22,80,66,65,0,19,30,1,Tuesday,False,102,4,Evening Peak
2025-11-18 19:35:00,8,57,25,79,91,61,0,19,35,1,Tuesday,False,90,4,Evening Peak
2025-11-18 19:40:00,10,68,26,68,64,67,0,19,40,1,Tuesday,False,104,4,Evening Peak
2025-11-18 19:45:00,9,44,26,74,69,57,0,19,45,1,Tuesday,False,79,4,Evening Peak
2025-11-18 19:50:00,10,46,29,64,58,61,0,19,50,1,Tuesday,False,85,4,Evening Peak
2025-11-18 19:55:00,8,47,26,90,62,58,0,19,55,1,Tuesday,False,81,4,Evening Peak
2025-11-18 20:00:00,9,49,29,66,90,57,0,20,0,1,Tuesday,False,87,1,Idle Period
2025-11-18 20:05:00,8,47,28,73,54,56,0,20,5,1,Tuesday,False,83,1,Idle Period
2025-11-18 20:10:00,2,38,16,49,48,46,0,20,10,1,Tuesday,False,56,1,Idle Period
2025-11-18 20:15:00,5,26,19,30,39,39,0,20,15,1,Tuesday,False,50,1,Idle Period
2025-11-18 20:20:00,1,27,14,39,28,33,0,20,20,1,Tuesday,False,42,1,Idle Period
2025-11-18 20:25:00,2,21,15,41,48,36,0,20,25,1,Tuesday,False,38,1,Idle Period
2025-11-18 20:30:00,9,24,22,43,40,38,0,20,30,1,Tuesday,False,55,1,Idle Period
2025-11-18 20:35:00,7,19,23,34,39,41,0,20,35,1,Tuesday,False,49,1,Idle Period
2025-11-18 20:40:00,5,17,16,24,24,31,0,20,40,1,Tuesday,False,38,1,Idle Period
2025-11-18 20:45:00,3,27,17,39,35,41,0,20,45,1,Tuesday,False,47,1,Idle Period
2025-11-18 20:50:00,6,11,13,27,26,26,0,20,50,1,Tuesday,False,30,1,Idle Period
2025-11-18 20:55:00,2,11,11,20,23,26,0,20,55,1,Tuesday,False,24,1,Idle Period
2025-11-18 21:00:00,7,13,16,24,20,29,0,21,0,1,Tuesday,False,36,1,Idle Period
2025-11-18 21:05:00,0,19,12,23,24,27,0,21,5,1,Tuesday,False,31,1,Idle Period
2025-11-18 21:10:00,6,15,15,25,25,31,0,21,10,1,Tuesday,False,36,1,Idle Period
2025-11-18 21:15:00,4,20,19,30,32,38,0,21,15,1,Tuesday,False,43,1,Idle Period
2025-11-18 21:20:00,4,24,15,31,29,38,0,21,20,1,Tuesday,False,43,1,Idle Period
2025-11-18 21:25:00,4,16,16,22,22,30,0,21,25,1,Tuesday,False,36,1,Idle Period
2025-11-18 21:30:00,4,23,14,24,26,33,0,21,30,1,Tuesday,False,41,1,Idle Period
2025-11-18 21:35:00,2,6,9,14,16,20,0,21,35,1,Tuesday,False,17,1,Idle Period
2025-11-18 21:40:00,2,13,12,18,16,25,0,21,40,1,Tuesday,False,27,1,Idle Period
2025-11-18 21:45:00,4,18,15,23,24,30,0,21,45,1,Tuesday,False,37,1,Idle Period
2025-11-18 21:50:00,3,11,10,15,13,20,0,21,50,1,Tuesday,False,24,1,Idle Period
2025-11-18 21:55:00,3,10,9,17,20,22,0,21,55,1,Tuesday,False,22,1,Idle Period
2025-11-18 22:00:00,3,10,11,15,11,15,0,22,0,1,Tuesday,False,24,1,Idle Period
2025-11-18 22:05:00,2,10,8,18,16,19,0,22,5,1,Tuesday,False,20,1,Idle Period
2025-11-18 22:10:00,0,11,7,13,18,23,0,22,10,1,Tuesday,False,18,1,Idle Period
2025-11-18 22:15:00,1,9,9,16,14,22,0,22,15,1,Tuesday,False,19,1,Idle Period
2025-11-18 22:20:00,2,9,7,19,15,19,0,22,20,1,Tuesday,False,18,1,Idle Period
2025-11-18 22:25:00,1,12,10,15,15,22,0,22,25,1,Tuesday,False,23,1,Idle Period
2025-11-18 22:30:00,1,5,6,10,11,19,0,22,30,1,Tuesday,False,12,1,Idle Period
2025-11-18 22:35:00,0,17,10,19,20,27,0,22,35,1,Tuesday,False,27,1,Idle Period
2025-11-18 22:40:00,0,14,9,20,13,20,0,22,40,1,Tuesday,False,23,1,Idle Period
2025-11-18 22:45:00,0,6,5,14,17,14,0,22,45,1,Tuesday,False,11,1,Idle Period
2025-11-18 22:50:00,0,4,4,5,7,12,0,22,50,1,Tuesday,False,8,1,Idle Period
2025-11-18 22:55:00,1,4,5,6,4,14,0,22,55,1,Tuesday,False,10,1,Idle Period
2025-11-18 23:00:00,1,10,8,13,12,17,0,23,0,1,Tuesday,False,19,1,Idle Period
2025-11-18 23:05:00,0,7,5,10,11,19,0,23,5,1,Tuesday,False,12,1,Idle Period
2025-11-18 23:10:00,0,6,6,6,5,15,0,23,10,1,Tuesday,False,12,1,Idle Period
2025-11-18 23:15:00,0,4,2,5,4,6,0,23,15,1,Tuesday,False,6,1,Idle Period
2025-11-18 23:20:00,3,12,9,10,10,18,0,23,20,1,Tuesday,False,24,1,Idle Period
2025-11-18 23:25:00,1,6,8,12,14,21,0,23,25,1,Tuesday,False,15,1,Idle Period
2025-11-18 23:30:00,0,5,5,8,8,14,0,23,30,1,Tuesday,False,10,1,Idle Period
2025-11-18 23:35:00,0,3,3,5,4,6,0,23,35,1,Tuesday,False,6,1,Idle Period
2025-11-18 23:40:00,1,3,2,3,4,6,0,23,40,1,Tuesday,False,6,1,Idle Period
2025-11-18 23:45:00,0,10,8,12,11,19,0,23,45,1,Tuesday,False,18,1,Idle Period
2025-11-18 23:50:00,0,6,6,8,4,18,0,23,50,1,Tuesday,False,12,1,Idle Period
2025-11-18 23:55:00,0,3,2,3,2,6,0,23,55,1,Tuesday,False,5,1,Idle Period
2025-11-19 00:00:00,0,1,1,2,3,4,0,0,0,2,Wednesday,False,2,1,Idle Period
2025-11-19 00:05:00,0,3,2,4,3,7,0,0,5,2,Wednesday,False,5,1,Idle Period
2025-11-19 00:10:00,0,3,3,4,2,4,0,0,10,2,Wednesday,False,6,1,Idle Period
2025-11-19 00:15:00,1,1,2,5,6,7,0,0,15,2,Wednesday,False,4,1,Idle Period
2025-11-19 00:20:00,0,1,1,1,2,3,0,0,20,2,Wednesday,False,2,1,Idle Period
2025-11-19 00:25:00,1,3,3,4,2,7,0,0,25,2,Wednesday,False,7,1,Idle Period
2025-11-19 00:30:00,0,2,3,4,6,8,0,0,30,2,Wednesday,False,5,1,Idle Period
2025-11-19 00:35:00,0,3,3,6,5,8,0,0,35,2,Wednesday,False,6,1,Idle Period
2025-11-19 00:40:00,0,0,0,0,0,0,0,0,40,2,Wednesday,False,0,1,Idle Period
2025-11-19 00:45:00,0,3,2,2,2,6,0,0,45,2,Wednesday,False,5,1,Idle Period
2025-11-19 00:50:00,0,1,1,2,1,3,0,0,50,2,Wednesday,False,2,1,Idle Period
2025-11-19 00:55:00,0,0,1,2,1,3,0,0,55,2,Wednesday,False,1,1,Idle Period
2025-11-19 01:00:00,0,0,0,0,0,0,0,1,0,2,Wednesday,False,0,1,Idle Period
2025-11-19 01:05:00,0,2,2,2,1,4,0,1,5,2,Wednesday,False,4,1,Idle Period
2025-11-19 01:10:00,0,2,2,6,5,8,0,1,10,2,Wednesday,False,4,1,Idle Period
2025-11-19 01:15:00,0,3,2,2,2,6,0,1,15,2,Wednesday,False,5,1,Idle Period
2025-11-19 01:20:00,0,0,1,1,1,3,0,1,20,2,Wednesday,False,1,1,Idle Period
2025-11-19 01:25:00,0,2,2,3,2,5,0,1,25,2,Wednesday,False,4,1,Idle Period
2025-11-19 01:30:00,0,2,1,1,1,3,0,1,30,2,Wednesday,False,3,1,Idle Period
2025-11-19 01:35:00,0,1,2,2,2,6,0,1,35,2,Wednesday,False,3,1,Idle Period
2025-11-19 01:40:00,0,1,1,1,0,1,0,1,40,2,Wednesday,False,2,1,Idle Period
2025-11-19 01:45:00,0,1,1,2,1,5,0,1,45,2,Wednesday,False,2,1,Idle Period
2025-11-19 01:50:00,0,0,0,0,0,0,0,1,50,2,Wednesday,False,0,1,Idle Period
2025-11-19 01:55:00,0,1,1,2,1,3,0,1,55,2,Wednesday,False,2,1,Idle Period
2025-11-19 02:00:00,0,1,1,1,1,3,0,2,0,2,Wednesday,False,2,1,Idle Period
2025-11-19 02:05:00,0,1,1,1,1,3,0,2,5,2,Wednesday,False,2,1,Idle Period
2025-11-19 02:10:00,0,0,0,0,0,0,0,2,10,2,Wednesday,False,0,1,Idle Period
2025-11-19 02:15:00,0,1,1,2,1,3,0,2,15,2,Wednesday,False,2,1,Idle Period
2025-11-19 02:20:00,0,1,1,2,1,3,0,2,20,2,Wednesday,False,2,1,Idle Period
2025-11-19 02:25:00,0,0,0,0,0,0,0,2,25,2,Wednesday,False,0,1,Idle Period
2025-11-19 02:30:00,0,0,0,0,0,0,0,2,30,2,Wednesday,False,0,1,Idle Period
2025-11-19 02:35:00,0,0,0,0,0,0,0,2,35,2,Wednesday,False,0,1,Idle Period
2025-11-19 02:40:00,0,0,0,0,0,0,0,2,40,2,Wednesday,False,0,1,Idle Period
2025-11-19 02:45:00,0,1,1,2,1,3,0,2,45,2,Wednesday,False,2,1,Idle Period
2025-11-19 02:50:00,0,1,1,3,2,3,0,2,50,2,Wednesday,False,2,1,Idle Period
2025-11-19 02:55:00,0,0,0,0,0,0,0,2,55,2,Wednesday,False,0,1,Idle Period
2025-11-19 03:00:00,0,0,0,0,0,0,0,3,0,2,Wednesday,False,0,1,Idle Period
2025-11-19 03:05:00,0,1,1,2,1,2,0,3,5,2,Wednesday,False,2,1,Idle Period
2025-11-19 03:10:00,0,0,0,0,0,1,0,3,10,2,Wednesday,False,0,1,Idle Period
2025-11-19 03:15:00,0,0,0,0,0,0,0,3,15,2,Wednesday,False,0,1,Idle Period
2025-11-19 03:20:00,0,0,0,0,0,0,0,3,20,2,Wednesday,False,0,1,Idle Period
2025-11-19 03:25:00,0,0,0,0,0,0,0,3,25,2,Wednesday,False,0,1,Idle Period
2025-11-19 03:30:00,0,0,0,0,0,0,0,3,30,2,Wednesday,False,0,1,Idle Period
2025-11-19 03:35:00,0,0,0,0,0,0,0,3,35,2,Wednesday,False,0,1,Idle Period
2025-11-19 03:40:00,0,0,0,0,0,0,0,3,40,2,Wednesday,False,0,1,Idle Period
2025-11-19 03:45:00,0,0,0,0,0,0,0,3,45,2,Wednesday,False,0,1,Idle Period
2025-11-19 03:50:00,0,0,0,0,0,0,0,3,50,2,Wednesday,False,0,1,Idle Period
2025-11-19 03:55:00,0,0,0,0,0,0,0,3,55,2,Wednesday,False,0,1,Idle Period
2025-11-19 04:00:00,0,0,0,0,0,0,0,4,0,2,Wednesday,False,0,1,Idle Period
2025-11-19 04:05:00,0,0,0,0,0,0,0,4,5,2,Wednesday,False,0,1,Idle Period
2025-11-19 04:10:00,0,0,0,0,0,0,0,4,10,2,Wednesday,False,0,1,Idle Period
2025-11-19 04:15:00,0,0,0,0,0,0,0,4,15,2,Wednesday,False,0,1,Idle Period
2025-11-19 04:20:00,0,0,0,0,0,0,0,4,20,2,Wednesday,False,0,1,Idle Period
2025-11-19 04:25:00,0,0,0,0,0,0,0,4,25,2,Wednesday,False,0,1,Idle Period
2025-11-19 04:30:00,0,0,0,0,0,0,0,4,30,2,Wednesday,False,0,1,Idle Period
2025-11-19 04:35:00,0,0,0,0,0,0,0,4,35,2,Wednesday,False,0,1,Idle Period
2025-11-19 04:40:00,0,0,0,0,0,0,0,4,40,2,Wednesday,False,0,1,Idle Period
2025-11-19 04:45:00,0,0,0,0,0,0,0,4,45,2,Wednesday,False,0,1,Idle Period
2025-11-19 04:50:00,0,0,0,0,0,0,0,4,50,2,Wednesday,False,0,1,Idle Period
2025-11-19 04:55:00,0,0,0,0,0,0,0,4,55,2,Wednesday,False,0,1,Idle Period
2025-11-19 05:00:00,8,0,9,4,3,8,0,5,0,2,Wednesday,False,17,1,Idle Period
2025-11-19 05:05:00,1,0,3,1,3,9,0,5,5,2,Wednesday,False,4,1,Idle Period
2025-11-19 05:10:00,0,0,0,0,0,0,0,5,10,2,Wednesday,False,0,1,Idle Period
2025-11-19 05:15:00,0,0,0,0,0,0,0,5,15,2,Wednesday,False,0,1,Idle Period
